PELKAVL,PELKDUR,PELKFTO,PELKLL1O,PELKLL2O,PELKLWO,PELKM1,state
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
1,1,1,4,-1,1,1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
1,12,1,1,1,1,1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
1,12,3,1,1,1,1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,-1,1
